enforcement_zone,hour,violation_count,avg_congestion_score,hourly_frequency_score,hourly_risk_score,recommended_time_window
"Mahadevapura Flyover, Shivganga Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",0,4,28.4225,20.124698515581514,22.61403896090706,00:00 - 01:00
"Kodigehalli Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",1,8,11.21875,27.47448773779771,22.597766416458395,01:00 - 02:00
"Stephens Cross Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",22,7,14.641428571428573,26.001707666866103,22.593623938234842,22:00 - 23:00
"Puspanjali Tent Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",21,9,8.13,28.791934404536885,22.593354083175818,21:00 - 22:00
"Haines Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",22,8,11.2025,27.47448773779771,22.592891416458393,22:00 - 23:00
"Bellahali Main Road, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",2,7,14.635714285714286,26.001707666866103,22.591909652520556,02:00 - 03:00
"16th A Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",6,7,14.632857142857144,26.001707666866103,22.591052509663413,06:00 - 07:00
"Domlur Inner Ring Road, Doopanahalli, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",7,5,23.022,22.404479757854222,22.589735830497954,07:00 - 08:00
"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",6,5,22.96,22.404479757854222,22.571135830497955,06:00 - 07:00
"Thavarekere Main Road, Bovi Colony, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",21,5,22.958000000000002,22.404479757854222,22.570535830497956,21:00 - 22:00
"Kodigehalli Main Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",4,7,14.552857142857144,26.001707666866103,22.567052509663412,04:00 - 05:00
"Ashoka Stambha Road, Kanakana Palya, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",5,4,28.244999999999997,20.124698515581514,22.560788960907058,05:00 - 06:00
"1st Cross Road, Komarla Brigade Residency, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",7,6,18.423333333333336,24.33200733349317,22.559405133445217,07:00 - 08:00
"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)",7,8,11.06125,27.47448773779771,22.550516416458393,07:00 - 08:00
"1st Cross Road, Khaneshumaari, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",4,8,11.05125,27.47448773779771,22.547516416458393,04:00 - 05:00
"Bouvillon Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",5,8,11.04125,27.47448773779771,22.544516416458393,05:00 - 06:00
"Doddanekundi Flyover, Doddanekkundi Main Road, Doddanekundi, Dodda Nekkundi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",2,2,43.07,13.737243868898855,22.537070708229194,02:00 - 03:00
"Annaswamy Mudaliar Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",6,7,14.391428571428573,26.001707666866103,22.518623938234843,06:00 - 07:00
"Hesaraghatta Main Road, Bhuvaneshwari Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",7,8,10.953750000000001,27.47448773779771,22.518266416458395,07:00 - 08:00
"Shivashankara Road, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",21,7,14.382857142857144,26.001707666866103,22.516052509663414,21:00 - 22:00
"Clark Road, Richards Town, Bengaluru, Karnataka. Pin-560005 (India)",6,7,14.381428571428572,26.001707666866103,22.515623938234842,06:00 - 07:00
"Banaswadi Main Road, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",21,7,14.332857142857142,26.001707666866103,22.501052509663413,21:00 - 22:00
"Bagaluru Main Road, Sattva Horizon, Vinayak Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",20,6,18.19,24.33200733349317,22.489405133445217,20:00 - 21:00
"4th Cross Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",9,3,34.48333333333333,17.334471777910736,22.47913024453751,09:00 - 10:00
"10th Cross Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",0,8,10.7775,27.47448773779771,22.465391416458395,00:00 - 01:00
"Outer Ring Road, Sobha Hibiscus, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",22,8,10.7775,27.47448773779771,22.465391416458395,22:00 - 23:00
"BTP161 - 15th Cross, 35th Main, JP Nagar",22,8,10.7425,27.47448773779771,22.454891416458395,22:00 - 23:00
"Ulsoor Road, Adigas Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",0,7,14.14,26.001707666866103,22.443195366806272,00:00 - 01:00
"14th Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",22,7,14.132857142857144,26.001707666866103,22.441052509663415,22:00 - 23:00
"7th Main Road, MS Ramaiah Hospital Junction, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",3,7,14.131428571428572,26.001707666866103,22.440623938234843,03:00 - 04:00
"Gospel Street, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",5,7,14.13,26.001707666866103,22.44019536680627,05:00 - 06:00
"Sir CV Raman Hospital Road, BSNL Telecom Officer Quarters, HAL Stage 3, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",1,7,14.13,26.001707666866103,22.44019536680627,01:00 - 02:00
"1st Cross Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",6,7,14.13,26.001707666866103,22.44019536680627,06:00 - 07:00
"17th Cross Road, Vanganahalli, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,7,14.13,26.001707666866103,22.44019536680627,04:00 - 05:00
"Bannerghatta Main Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",6,8,10.68875,27.47448773779771,22.438766416458392,06:00 - 07:00
"Mysore Road, Sumadhura Pramoda, Kengeri, Bengaluru, Karnataka. Pin-560059 (India)",7,2,42.72,13.737243868898855,22.432070708229197,07:00 - 08:00
"Mysore Road, Dubasipalya Bus Stop Junction, Kengeri, Bengaluru, Karnataka. Pin-560059 (India)",7,2,42.72,13.737243868898855,22.432070708229197,07:00 - 08:00
"Dr Rajkumar Puniya Bhoomi Road, Devaraju Urs Colony, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",4,8,10.62,27.47448773779771,22.418141416458393,04:00 - 05:00
"Soniya Gandhi Road, Kanshiram Nagar, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",5,8,10.62,27.47448773779771,22.418141416458393,05:00 - 06:00
"Commissariat Road, Bangalore Central, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",1,8,10.62,27.47448773779771,22.418141416458393,01:00 - 02:00
"8th Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",4,7,14.04857142857143,26.001707666866103,22.4157667953777,04:00 - 05:00
"Chord Road, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2,7,14.040000000000001,26.001707666866103,22.41319536680627,02:00 - 03:00
"Outer Ring Road, Muniyappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",21,7,14.038571428571428,26.001707666866103,22.4127667953777,21:00 - 22:00
"Dr Rajkumar Puniya Bhoomi Road, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",22,8,10.6,27.47448773779771,22.412141416458393,22:00 - 23:00
"Gayatri Bhavan Road, Byrappa Block, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)",5,8,10.6,27.47448773779771,22.412141416458393,05:00 - 06:00
"2nd H Main Road, Kasturi Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",22,8,10.6,27.47448773779771,22.412141416458393,22:00 - 23:00
"1st Cross Road, Mango Garden, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",7,8,10.6,27.47448773779771,22.412141416458393,07:00 - 08:00
"2nd Cross Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",4,8,10.6,27.47448773779771,22.412141416458393,04:00 - 05:00
"162/2, Gear School road, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",23,7,14.030000000000001,26.001707666866103,22.41019536680627,23:00 - 00:00
"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",3,6,17.91,24.33200733349317,22.405405133445218,03:00 - 04:00
"HAL Airport Road, Maangalya Suryodaya, Silver Spring Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",21,8,10.5675,27.47448773779771,22.402391416458393,21:00 - 22:00
"2nd Cross Road, Police Quarters Singayyanapalya, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",19,6,17.89,24.33200733349317,22.399405133445217,19:00 - 20:00
"11th Main Road, Filor House, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",22,7,13.928571428571429,26.001707666866103,22.379766795377698,22:00 - 23:00
"8th Main Road, Block 3, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",22,7,13.89,26.001707666866103,22.36819536680627,22:00 - 23:00
"Mahatma Gandhi Road, Mittal Tower Apartments, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",23,7,13.87857142857143,26.001707666866103,22.3647667953777,23:00 - 00:00
"Railway Parallel Road, Bhashyam Nagar, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India)",3,7,13.87857142857143,26.001707666866103,22.3647667953777,03:00 - 04:00
"2nd Cross Road, Vallabha Nagar, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",6,5,22.246000000000002,22.404479757854222,22.356935830497957,06:00 - 07:00
"7th Cross Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",23,7,13.787142857142857,26.001707666866103,22.33733822394913,23:00 - 00:00
"Suranjan Das Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",21,8,10.34625,27.47448773779771,22.336016416458392,21:00 - 22:00
"15th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",8,7,13.78,26.001707666866103,22.33519536680627,08:00 - 09:00
"Hosapalya Main Road, Salarpuria Serenity, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)",8,6,17.625,24.33200733349317,22.319905133445218,08:00 - 09:00
"Balasubramanya Street, Telecom Layout, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",22,7,13.685714285714285,26.001707666866103,22.306909652520556,22:00 - 23:00
"Murphy Road, Ramaiah Circle, Halasuru, Bengaluru, Karnataka. Pin-560007 (India)",23,3,33.9,17.334471777910736,22.304130244537514,23:00 - 00:00
"4th Main Road, Shanthi Nagar, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",22,3,33.89333333333334,17.334471777910736,22.302130244537516,22:00 - 23:00
"Dr Rajkumar Puniya Bhoomi Road, Azeez Sait Industrial Estate, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",7,4,27.3725,20.124698515581514,22.299038960907055,07:00 - 08:00
"10th B Main Road, Muniswara Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",7,4,27.365000000000002,20.124698515581514,22.296788960907058,07:00 - 08:00
"Anand Nagar Main Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",5,7,13.645714285714286,26.001707666866103,22.294909652520555,05:00 - 06:00
"Sirur Park Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",3,7,13.635714285714286,26.001707666866103,22.291909652520555,03:00 - 04:00
"Sarjapura Main Road, Gayathri Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",4,7,13.635714285714286,26.001707666866103,22.291909652520555,04:00 - 05:00
"Suranjan Das Road, Officers Quarters, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",22,7,13.625714285714286,26.001707666866103,22.28890965252056,22:00 - 23:00
"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",21,7,13.582857142857142,26.001707666866103,22.276052509663415,21:00 - 22:00
"27th Main Road, CPWD Quarters, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,8,10.135,27.47448773779771,22.27264141645839,05:00 - 06:00
"Basavanapura Main Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",5,6,17.363333333333333,24.33200733349317,22.241405133445216,05:00 - 06:00
"Cock Burn Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",6,7,13.441428571428572,26.001707666866103,22.233623938234842,06:00 - 07:00
"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",21,7,13.44,26.001707666866103,22.23319536680627,21:00 - 22:00
"1st Main Road, JJR Nagar Circle, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",19,6,17.32,24.33200733349317,22.228405133445214,19:00 - 20:00
"1st Main Road, Kadogudi Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560067 (India)",23,7,13.42,26.001707666866103,22.22719536680627,23:00 - 00:00
"Electronics City Flyover, Sri Chamundi Towers, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",20,6,17.3,24.33200733349317,22.222405133445218,20:00 - 21:00
"4th Main Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",20,6,17.3,24.33200733349317,22.222405133445218,20:00 - 21:00
"Sarjapura Main Road, SJR Palazza City, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",5,8,9.91625,27.47448773779771,22.207016416458394,05:00 - 06:00
"Vibgyor High School Road, Shri Ram Samruddhi, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",19,4,27.0225,20.124698515581514,22.194038960907058,19:00 - 20:00
"Sir CV Raman Hospital Road, Michaelpalya, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",19,6,17.131666666666664,24.33200733349317,22.171905133445215,19:00 - 20:00
"1st Main Road, New Binny Layout, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",6,1,53.66,8.667235888955368,22.165065122268757,06:00 - 07:00
"2nd Cross Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",21,8,9.762500000000001,27.47448773779771,22.160891416458394,21:00 - 22:00
"19th Main Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,7,13.180000000000001,26.001707666866103,22.15519536680627,05:00 - 06:00
"Sankey Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",3,5,21.556,22.404479757854222,22.149935830497956,03:00 - 04:00
"Whitefield Main Road, Saroj Tulip Apartment, Nagarathnamma Layout, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",6,7,13.131428571428572,26.001707666866103,22.140623938234842,06:00 - 07:00
"Thigalarapalya Main Road, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",21,8,9.685,27.47448773779771,22.137641416458393,21:00 - 22:00
"Hosur Road, Konappana Agrahara, Electronics City Phase 1, Veerasandra, Electronic City, Anekal, Bengaluru Urban, Karnataka, 560100, India",12,4,26.83,20.124698515581514,22.13628896090706,12:00 - 13:00
"80 Feet Ring Road, Phoenix Kessaku, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",4,7,13.09142857142857,26.001707666866103,22.128623938234842,04:00 - 05:00
"5th Main Road, Sri Annamma Devi Circle, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",8,3,33.306666666666665,17.334471777910736,22.126130244537514,08:00 - 09:00
"6th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",5,7,13.071428571428571,26.001707666866103,22.12262393823484,05:00 - 06:00
"Whitefield Road, Candeur Carlisle, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",9,2,41.66,13.737243868898855,22.114070708229196,09:00 - 10:00
"9th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",6,7,12.98,26.001707666866103,22.095195366806273,06:00 - 07:00
"Coles Road, Weave, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",8,6,16.838333333333335,24.33200733349317,22.083905133445217,08:00 - 09:00
"Hosur Road, Siddappa Reddy Layout, Rupena Agrahara, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",6,7,12.928571428571429,26.001707666866103,22.0797667953777,06:00 - 07:00
"9th Main Road, Manjunatha Layout, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",8,6,16.790000000000003,24.33200733349317,22.069405133445215,08:00 - 09:00
"Hennur Main Road, Sakamma Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",22,7,12.870000000000001,26.001707666866103,22.06219536680627,22:00 - 23:00
"Akme Ballet Inner Road, Doddanakundi Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",22,3,33.07333333333333,17.334471777910736,22.056130244537513,22:00 - 23:00
"Hosur Road, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",7,7,12.780000000000001,26.001707666866103,22.03519536680627,07:00 - 08:00
"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",0,7,12.768571428571429,26.001707666866103,22.0317667953777,00:00 - 01:00
"Sulibele Road, Dr MD Nanjundaswamy Circle, Devanahalli, Karnataka. Pin-562110 (India)",4,7,12.768571428571429,26.001707666866103,22.0317667953777,04:00 - 05:00
"1st Cross Road, Sobha Rose Apartment, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2,4,26.48,20.124698515581514,22.03128896090706,02:00 - 03:00
"Whitefield Road, Bhoruka Tech Park, Mahadevapura Industrial Area, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",2,7,12.718571428571428,26.001707666866103,22.0167667953777,02:00 - 03:00
"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",7,2,41.32,13.737243868898855,22.012070708229196,07:00 - 08:00
"2nd Main Road, Police Quarters Singayyanapalya, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",5,7,12.678571428571429,26.001707666866103,22.004766795377698,05:00 - 06:00
"Sri Ram Hospital, 107/2, TC Palaya Road, T.C Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India",2,7,12.627142857142857,26.001707666866103,21.989338223949126,02:00 - 03:00
"ITPL Main Road, Sumadhura Vasantham, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",2,7,12.627142857142857,26.001707666866103,21.989338223949126,02:00 - 03:00
"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",1,4,26.302500000000002,20.124698515581514,21.978038960907057,01:00 - 02:00
"6th Cross Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",20,6,16.438333333333333,24.33200733349317,21.963905133445216,20:00 - 21:00
"Old Madras Road, Laxmana Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",20,3,32.71666666666667,17.334471777910736,21.949130244537514,20:00 - 21:00
"Magadi Road, Sri Rajkumar Circle, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",10,3,32.71666666666667,17.334471777910736,21.949130244537514,10:00 - 11:00
"Haralur Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",6,8,9.0225,27.47448773779771,21.938891416458393,06:00 - 07:00
"Dr Rajkumar Puniya Bhoomi Road, ACS Meghana Shalini, Kadarenahalli, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",5,7,12.414285714285715,26.001707666866103,21.925481081091984,05:00 - 06:00
"1st A Cross Road, Green Glen Layout, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",5,8,8.88,27.47448773779771,21.896141416458395,05:00 - 06:00
"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",21,7,12.297142857142857,26.001707666866103,21.89033822394913,21:00 - 22:00
